SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR
4659,Shadhona Aushadhalaya Ltd. (Ayurvedic),Chyabanprash,Semi-Solid,Chyabanprash,AY-4-A-074
4660,Shadhona Aushadhalaya Ltd. (Ayurvedic),Maharasonpinda,Semi-Solid,Maharasonpinda,AY-4-A-345
4661,Shadhona Aushadhalaya Ltd. (Ayurvedic),Sukrasanjibani,Semi-Solid,Sukrasanjibani Modak,AY-4-A-340
4662,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Haridra Khanda,Semi-Solid,Brihat Haridra Khanda / Sheeta Pittari,AY-4-A-091
4663,Shadhona Aushadhalaya Ltd. (Ayurvedic),Haritaki Khanda,Semi-Solid,Haritaki Khanda / Amrita Haritaki,AY-4-A-096
4664,Shadhona Aushadhalaya Ltd. (Ayurvedic),Bhargigur,Semi-Solid,Bhargigur,AY-4-A-113
4665,Shadhona Aushadhalaya Ltd. (Ayurvedic),Arjun Ghrita,Liquid,Arjun Ghrita,AY-4-A-116
4666,Shadhona Aushadhalaya Ltd. (Ayurvedic),Amritaprash Ghrita,Semi-Solid,Amritaprash Ghrita,AY-4-A-106
4667,Shadhona Aushadhalaya Ltd. (Ayurvedic),Ashok Grita,Ghrita,Ashok Ghrita,AY-4-A-118
4668,Shadhona Aushadhalaya Ltd. (Ayurvedic),KumarKalyan Ghrita,Semi-Solid,Kumar Kalyan Ghrita,AY-4-A-108
4669,Shadhona Aushadhalaya Ltd. (Ayurvedic),Kumar Kalpadruma Grita,Liquid,Kumar Kalpadruma Ghrita,AY-4-A-125
4670,Shadhona Aushadhalaya Ltd. (Ayurvedic),Panchatikta Ghrita,Ghrita,Panchatikta Ghrita,AY-4-A-115
4671,Shadhona Aushadhalaya Ltd. (Ayurvedic),Panchatikta Grita Guggulu,Semi-Solid,Panchatikta Grita Guggulu,AY-4-A-114
4672,Shadhona Aushadhalaya Ltd. (Ayurvedic),Phalakalyan Ghrita,Semi-Solid,Phalakalyan Ghrita,AY-4-A-104
4673,Shadhona Aushadhalaya Ltd. (Ayurvedic),Baharer Nani,Semi-Solid,Baharer Nani,AY-4-A-149
4674,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Ashwagandha Ghrita,Ghrita,Brihat Ashwagandha Ghrita,AY-4-A-110
4675,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Chagaladya Ghrita,Liquid,Brihat Chagaladya Ghrita,AY-4-A-117
4676,Shadhona Aushadhalaya Ltd. (Ayurvedic),Mahachaitas Ghrita,Ghrita,Mahachaitas Ghrita,AY-4-A-107
4677,Shadhona Aushadhalaya Ltd. (Ayurvedic),Kandarpasar,Liquid,Kandarpasar Taila,AY-4-A-046
4678,Shadhona Aushadhalaya Ltd. (Ayurvedic),Grahani Mihir Taila,Liquid,Grahani Mihir Taila,AY-4-A-038
4679,Shadhona Aushadhalaya Ltd. (Ayurvedic),Trisati Prasarani Taila,Oil (Liquid),Trisati Prasarani Taila,AY-4-A-047
4680,Shadhona Aushadhalaya Ltd. (Ayurvedic),Pusparaj Prasarani Taila,Oil (Liquid),Pusparaj Prasarani Taila,AY-4-A-043
4681,Shadhona Aushadhalaya Ltd. (Ayurvedic),Batrakhashi Taila,Oil (Liquid),Batrakhashi Taila,AY-4-A-137
4682,Shadhona Aushadhalaya Ltd. (Ayurvedic),Batraj Taila,Liquid,Batraj Taila,AY-4-A-023
4683,Shadhona Aushadhalaya Ltd. (Ayurvedic),Bayuchaya Surendra Taila,Oil (Liquid),Bayuchaya Surendra Taila,AY-4-A-040
4684,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Kasishadya Taila,Liquid,Brihat Kasishadya Tila,AY-4-A-169
4685,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Gurucyadi Taila,Liquid,Brihat Gurucyadi Taila,AY-4-A-373
4686,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Dasamul Taila,Oil (Liquid),Brihat Dasamul Taila,AY-4-A-044
4687,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Bisnu Taila,Oil (Liquid),Brihat Bisnu Taila,AY-4-A-033
4688,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Marichyadi Taila,Oil (Liquid),Brihat Marichyadi Taila,AY-4-A-020
4689,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Chandanadi Taila,Oil (Liquid),Brihat Chandanadi Taila,AY-4-A-024
4690,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Saindhabadya Taila,Oil (Liquid),Brihat Saindhabadya Taila,AY-4-A-039
4691,Shadhona Aushadhalaya Ltd. (Ayurvedic),Brihat Somraji Taila,Liquid,Brihat Somraji Taila,AY-4-A-034
4692,Shadhona Aushadhalaya Ltd. (Ayurvedic),Madham Narayan Taila,Oil (Liquid),Madhyam Narayan Taila,AY-4-A-133
4693,Shadhona Aushadhalaya Ltd. (Ayurvedic),Maha Chandanadi Taila,Oil (Liquid),Maha Chandanadi Taila,AY-4-A-185
4694,Shadhona Aushadhalaya Ltd. (Ayurvedic),Maha Dasamul Taila,Oil (Liquid),Maha Dasamul Taila,AY-4-A-019
4695,Shadhona Aushadhalaya Ltd. (Ayurvedic),Mahanarayan Taila,Liquid,Mahanarayan Taila,AY-4-A-032
4696,Shadhona Aushadhalaya Ltd. (Ayurvedic),Mahamash Taila,Oil (Liquid),Mahamash Taila,AY-4-A-170
4697,Shadhona Aushadhalaya Ltd. (Ayurvedic),Shri Gopal Taila,Oil (Liquid),Shri Gopal Taila,AY-4-A-042
4698,Shadhona Aushadhalaya Ltd. (Ayurvedic),Sharabindu Taila,Oil (Liquid),Sharabindu Taila,AY-4-A-045
4699,Shadhona Aushadhalaya Ltd. (Ayurvedic),Himsagar Taila,Oil (Liquid),Himsagar Taila,AY-4-A-168
4700,Shadhona Aushadhalaya Ltd. (Ayurvedic),Dashan Churno,Powder,Dashan Sanskar Churna,AY-4-A-151
4701,Shadhona Aushadhalaya Ltd. (Ayurvedic),Trifala Churna,Tablet,Trifala Churna,AY-4-A-316
4702,Shadhona Aushadhalaya Ltd. (Ayurvedic),Maharaj Nripatiballav,Tablet,Maharaj Nripatiballiav,AY-4-A-382
4703,Shadhona Aushadhalaya Ltd. (Ayurvedic),Sri Madanananda Modak,Semi-Solid,Shri Madanananda Modak,AY-4-A-379
4704,Shan Laboratories (Ayurvedic),Femorish,Liquid,Ashokarista,AY-137-A-001
4705,Shan Laboratories (Ayurvedic),Revarish,Liquid,Maha Draksharista,AY-137-A-002
4706,Shan Laboratories (Ayurvedic),Shan Daylin,Liquid,Dasamularista,AY-137-A-003
4707,Shan Laboratories (Ayurvedic),Heparish,Liquid,Rohitakarista,AY-137-A-004
4708,Shan Laboratories (Ayurvedic),Shan Gavirish,Liquid,Jirakadyarista / Jirakarista,AY-137-A-005
4709,Shan Laboratories (Ayurvedic),Shan Helvit,Liquid,Balarista,AY-137-A-006
4710,Shan Laboratories (Ayurvedic),Shan V-Gain,Liquid,Amritarista,AY-137-A-007
4711,Shan Laboratories (Ayurvedic),Peurish,Liquid,Saribadyasav,AY-137-A-008
4712,Shan Laboratories (Ayurvedic),Shankara,Liquid,Aravindasav,AY-137-A-009
4713,Shan Laboratories (Ayurvedic),Renorish,Liquid,Chandanasav,AY-137-A-010
4714,Shan Laboratories (Ayurvedic),Shan Vitadya,Liquid,Amalaki Rasayan,AY-137-A-012
4715,Shan Laboratories (Ayurvedic),Shan Adorish,Liquid,Vasakarista / Vasakasav,AY-137-A-013
4716,Shan Laboratories (Ayurvedic),Shan Omaato,Liquid,Sanjivani Rasayan,AY-137-A-014
4717,Shan Laboratories (Ayurvedic),Shan Omiton,Liquid,Abala Sudha,AY-137-A-015
4718,Shan Laboratories (Ayurvedic),Hemasha,Liquid,Patrangasav,AY-137-A-016
4719,Shan Laboratories (Ayurvedic),Shan Himaloy,Liquid,Kalameghasav,AY-137-A-017
4720,Shan Laboratories (Ayurvedic),Shan Apo-A,Liquid,Arjunarista,AY-137-A-018
4721,Shan Laboratories (Ayurvedic),Shan Powerish,Liquid,Aswagandharista,AY-137-A-019
4722,Shan Laboratories (Ayurvedic),Ring-Rish,Ointment,Dadru Dalan,AY-137-A-020
4723,Shan Laboratories (Ayurvedic),Funrish,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-137-A-021
4724,Shantona Aushadhalaya (Ay),Krimi Mudgar Ras,Tablet,Krimi Mudgar Ras,AY-23-A-1
4725,Shantona Aushadhalaya (Ay),Brihat Sarvajwar Har Louha,Tablet,Brihat Sarvajwar Har Louha,AY-23-A-002
4726,Shantona Aushadhalaya (Ay),Brihat Singhanad Guggulu,Powder,Brihat Singhanad Guggulu,AY-23-A-003
4727,Shantona Aushadhalaya (Ay),Kushabaleha,Powder,Kushabaleha,AY-23-A-4
4728,Shantona Aushadhalaya (Ay),Haritaki Khanda,Solid,Haritaki Khanda / Amrita Haritaki,AY-23-A-7
4729,Shantona Aushadhalaya (Ay),Brihat Jirakadya Modak,Semi-Solid,Brihat Jirakadya Modak,AY-23-A-008
4730,Shantona Aushadhalaya (Ay),Sidha Makardwaja,Powder,Sidha Makardwaja,AY-23-A-010
4731,Shantona Aushadhalaya (Ay),Vaskar Lavan,Powder,Vaskar Lavan,AY-23-A-011
4732,Shantona Aushadhalaya (Ay),Mahasankha Bati,Powder,Mahasankha Bati,AY-23-A-015
4733,Shantona Aushadhalaya (Ay),Meh Mudgar,Powder,Meha Mudgar,AY-28-A-016
4734,Shantona Aushadhalaya (Ay),Icchabhedi Ras,Powder,Icchabhedi Ras,AY-23-A-017
4735,Shantona Aushadhalaya (Ay),Manikya Ras,Liquid,Manikya Ras,AY-23-A-019
4736,Shantona Aushadhalaya (Ay),Brihat Chandrodaya Makardwaja,Powder,Brihat Chandrodaya Makardwaja,AY-23-A-023
4737,Shantona Aushadhalaya (Ay),Brihat Agnikumar Ras,Powder,Brihat Agnikumar Ras (Agnimandaya),AY-23-A-024
4738,Shantona Aushadhalaya (Ay),Prameha Mihir Taila,Oil (Liquid),Prameha Mihir Taila,AY-23-A-026
4739,Shantona Aushadhalaya (Ay),Kubja Prasarani Taila,Oil (Liquid),Kubja Prasarani Taila,AY-23-A-027
4740,Shantona Aushadhalaya (Ay),Brihat Dasamul Taila,Oil (Liquid),Brihat Dasamul Taila,AY-23-A-031
4741,Shantona Aushadhalaya (Ay),Brihat Somraji Taila,Oil (Liquid),Brihat Somraji Taila,AY-23-A-034
4742,Shantona Aushadhalaya (Ay),Madhyam Narayan Taila,Oil (Liquid),Madhyam Narayan Taila,AY-23-A-037
4743,Shantona Aushadhalaya (Ay),Jogendra Ras,Liquid,Jogendra Ras,AY-23-A-039
4744,Shantona Aushadhalaya (Ay),Mahamash Taila,Oil (Liquid),Mahamash Taila,AY-23-A-043
4745,Shantona Aushadhalaya (Ay),Panchatikta Grita Guggulu,Liquid,Panchatikta Grita Guggulu,AY-23-A-044
4746,Shantona Aushadhalaya (Ay),Chyabanprash,Semi-Solid,Chyabanprash,AY-23-A-046
4747,Shantona Aushadhalaya (Ay),Abhayarista,Liquid,Abhayarista,AY-23-A-047
4748,Shantona Aushadhalaya (Ay),Arjunarista,Liquid,Arjunarista,AY-23-A-053
4749,Shantona Aushadhalaya (Ay),Phalakalyan Ghrita,Liquid,Phalakalyan Ghrita,AY-23-A-050
4750,Shantona Aushadhalaya (Ay),Patrangasav,Liquid,Patrangasav,AY-23-A-054
4751,Shantona Aushadhalaya (Ay),Ashokarista,Liquid,Ashokarista,AY-23-A-055
4752,Shantona Aushadhalaya (Ay),Amritarista,Liquid,Amritarista,AY-23-A-056
4753,Shantona Aushadhalaya (Ay),Kutjarista,Liquid,Kutajarista,AY-23-A-057
4754,Shantona Aushadhalaya (Ay),Aswagandharista,Liquid,Aswagandharista,AY-23-A-058
4755,Shantona Aushadhalaya (Ay),Chandanasav,Liquid,Chandanasav,AY-23-A-059
4756,Shantona Aushadhalaya (Ay),Jirkadyarista,Liquid,Jirakadyarista / Jirakarista,AY-23-A-061
4757,Shantona Aushadhalaya (Ay),Dasamularista,Liquid,Dasamularista,AY-23-A-062
4758,Shantona Aushadhalaya (Ay),Saribadyasav,Liquid,Saribadyasav,AY-23-A-063
4759,Shantona Aushadhalaya (Ay),Brihat Marichyadi Taila,Oil (Liquid),Brihat Marichyadi Taila,AY-23-A-064
4760,Shantona Aushadhalaya (Ay),Brihat Sanidhabadya Taila,Oil (Liquid),Brihat Saindhabadya Taila,AY-23-A-065
4761,Shantona Aushadhalaya (Ay),Brihat Bangeswar,Powder,Brihat Bangeswar,AY-23-A-067
4762,Shantona Aushadhalaya (Ay),Brihat Bat Chintamani,Powder,Brihat Bat Chintamani,AY-23-A-069
4763,Shantona Aushadhalaya (Ay),Brihat Somnath Ras,Powder,Brihat Somnath Ras,AY-23-A-070
4764,Shantona Aushadhalaya (Ay),Mahalaksmi Bilas,Powder,Mahalaksmi Bilas (Shirorog),AY-23-A-071
4765,Shantona Aushadhalaya (Ay),Raja Prabartini Bati,Powder,Raja Prabartini Bati,AY-23-A-072
4766,Shantona Aushadhalaya (Ay),Swothkalanal Ras,Powder,Swothkalanal Ras,AY-23-A-073
4767,Shantona Aushadhalaya (Ay),Basanta Kusumakar Ras,Powder,Basanta Kusumakar Ras,AY-23-A-075
4768,Shantona Aushadhalaya (Ay),Brihat Purnachandra Ras,Powder,Brihat Purnachandra Ras,AY-23-A-078
4769,Shantona Aushadhalaya (Ay),Briaht Ashwagandha Ghrita,Liquid,Brihat Ashwagandha Ghrita,AY-23-A-079
4770,Shantona Aushadhalaya (Ay),Pradarantak Ras,Tablet,Pradarantak Ras,AY-23-A-084
4771,Shantona Aushadhalaya (Ay),Chandramrita Ras,Tablet,Chandramrita Ras,AY-23-A-087
4772,Shantona Aushadhalaya (Ay),Pradarantak Louha,Tablet,Pradarantak Louha,AY-23-A-090
4773,Shantona Aushadhalaya (Ay),Kumar Kalpadruma Ghrita,Liquid,Kumar Kalpadruma Ghrita,AY-23-A-092
4774,Shantona Aushadhalaya (Ay),Kutajabaleha,Powder,Kutajabaleha,AY-23-A-094
4775,Shantona Aushadhalaya (Ay),Chandraprabha Gudika,Tablet,Chandraprabha Gudika,AY-23-A-095
4776,Shantona Aushadhalaya (Ay),Maharaj Nripatiballav,Tablet,Maharaj Nripatiballiav,AY-23-A-098
4777,Shantona Aushadhalaya (Ay),Brihat Vat Gajangkush,Tablet,Brihat Vat Gajangkush,AY-23-A-099
4778,Shantona Aushadhalaya (Ay),Shri Gopal Taila,Oil (Liquid),Shri Gopal Taila,AY-23-A-106
4779,Shantona Aushadhalaya (Ay),Jambadyarista,Liquid,Jambadyarista,AY-23-A-112
4780,Shantona Aushadhalaya (Ay),Khadirista,Liquid,Khadirarista,AY-23-A-113
4781,Shantona Aushadhalaya (Ay),Abhaya Lavan,Powder,Abhaya Lavan,AY-23-A-114
4782,Shaz Laboratories (Ay),Diston,Liquid,Mustakarista,AY-179-A-001
4783,Shaz Laboratories (Ay),Bariston,Liquid,Balarista,AY-179-A-002
4784,Shaz Laboratories (Ay),Arnex,Liquid,Arjunarista,AY-179-A-003
4785,Shaz Laboratories (Ay),Ristadil,Liquid,Vasakarista / Vasakasav,AY-179-A-004
4786,Shaz Laboratories (Ay),Livasin,Liquid,Kalameghasav,AY-179-A-005
4787,Shaz Laboratories (Ay),Jamani Arka,Liquid,Jamani Arka,AY-179-A-006
4788,Shaz Laboratories (Ay),Femalin,Liquid,Ashokarista,AY-179-A-007
4789,Shed Ayurvedic Ltd.,Sotamul,Capsule,Sotamul,AY-18-A-050
4790,Shed Ayurvedic Ltd.,Ashokarista,Liquid,Ashokarista,AY-18-A-051
4791,Shed Ayurvedic Ltd.,Shed Ruchitab,Tablet,Asafoetida,AY-18-A-052
4792,Shed Ayurvedic Ltd.,Suntab,Tablet,Cherry Lorrel,AY-18-A-055
4793,Shed Ayurvedic Ltd.,Dendrafin,Kwath,Dashanga Pralep,AY-18-A-056
4794,Shed Ayurvedic Ltd.,Avodocream,Cream,Avocado,AY-18-A-057
4795,Shed Ayurvedic Ltd.,Dentofine,Powder,Dashan Sanskar Churna,AY-18-A-058
4796,Shed Ayurvedic Ltd.,Galacto,Liquid,Aswagandharista,AY-018-A-001
4797,Shed Ayurvedic Ltd.,Dermatis,Liquid,Saribadyasav,AY-018-A-002
4798,Shed Ayurvedic Ltd.,Dilucid,Liquid,Amalaki Rasayan,AY-018-A-003
4799,Shed Ayurvedic Ltd.,Uritrix,Liquid,Chandanasav,AY-018-A-004
4800,Shed Ayurvedic Ltd.,Shedovas,Liquid,Vasakarista / Vasakasav,AY-018-A-005
4801,Shed Ayurvedic Ltd.,Balarista,Liquid,Balarista,AY-018-A-006
4802,Shed Ayurvedic Ltd.,Emini,Liquid,Patrangasav,AY-018-A-007
4803,Shed Ayurvedic Ltd.,G.B,Tablet,Amlapittantak Ras,AY-018-A-008
4804,Shed Ayurvedic Ltd.,Honeycon,Tablet,Ratibilas Bati,AY-018-A-009
4805,Shed Ayurvedic Ltd.,E-Boost,Liquid,Dasamularista (Kasturi),AY-018-A-010
4806,Shed Ayurvedic Ltd.,Trip-on,Liquid,Sanjivani Rasayan,AY-018-A-011
4807,Shed Ayurvedic Ltd.,Livovit,Liquid,Rohitakarista,AY-018-A-012
4808,Shed Ayurvedic Ltd.,Arthonil,Liquid,Prasarani Sandhan,AY-018-A-012
4809,Shed Ayurvedic Ltd.,Fivokol,Liquid,Amritarista,AY-018-A-014
4810,Shed Ayurvedic Ltd.,Asmonil,Liquid,Draksharista,AY-018-A-015
4811,Shed Ayurvedic Ltd.,Gen-King,Semi-Solid,Sukrasanjibani Modak,AY-018-A-016
4812,Shed Ayurvedic Ltd.,SPA-Gel,Ointment,Maha Chandanadi Taila,AY-018-A-017
4813,Shed Ayurvedic Ltd.,Shine Oil,Oil (Liquid),Mahabhringaraj Taila,AY-018-A-018
4814,Shed Ayurvedic Ltd.,Mustakarista,Liquid,Mustakarista,AY-018-A-019
4815,Shed Ayurvedic Ltd.,Saraswata Churna,Capsule,Saraswata Churna,AY-018-A-020
4816,Shed Ayurvedic Ltd.,Hipick,Capsule,Joubansatadal,AY-018-A-021
4817,Shed Ayurvedic Ltd.,Immune Plus,Liquid,Upasam,AY-018-A-022
4818,Shed Ayurvedic Ltd.,Black Ant,Liquid,Bhimras,AY-018-A-023
4819,Shed Ayurvedic Ltd.,Multi-Day,Liquid,Aravindasav,AY-018-A-024
4820,Shed Ayurvedic Ltd.,Zynola,Liquid,Kumariasav,AY-018-A-025
4821,Shed Ayurvedic Ltd.,Night Gain,Capsule,Manmathavra Ras,AY-018-A-026
4822,Shed Ayurvedic Ltd.,Eldo Gold,Capsule,Kamini Vidravan Ras,AY-018-A-027
4823,Shed Ayurvedic Ltd.,Gas-Zym,Capsule,Lilabilas,AY-018-A-028
4824,Shed Ayurvedic Ltd.,Pain Kill,Capsule,Brihat Vat Gajangkush,AY-018-A-030
4825,Shed Ayurvedic Ltd.,Brihat Purnachandra Ras,Capsule,Brihat Purnachandra Ras,AY-018-A-031
4826,Shed Ayurvedic Ltd.,Giovit,Liquid,Aswagandadi Kwath,AY-018-A-032
4827,Shed Ayurvedic Ltd.,Macoton,Liquid,Dasamularista,AY-018-A-033
4828,Shed Ayurvedic Ltd.,Leocon,Capsule,Pradarari Ras,AY-018-A-034
4829,Shed Ayurvedic Ltd.,Swaskas Chintamoni,Capsule,Swaskaschintamoni,AY-018-A-035
4830,Shed Ayurvedic Ltd.,Kalameghasav,Liquid,Kalameghasav,AY-018-A-036
4831,Shed Ayurvedic Ltd.,Arjunarista,Liquid,Arjunarista,AY-018-A-037
4832,Shed Ayurvedic Ltd.,Spirulina,Capsule,Spirulina,AY-018-A-038
4833,Shed Ayurvedic Ltd.,Ginseng,Powder,Ginseng,AY-018-A-039
4834,Shed Ayurvedic Ltd.,Nimbadi Chunra,Capsule,Nimbadi Churna,AY-018-A-040
4835,Shed Ayurvedic Ltd.,Makardhwaj Rasayan,Capsule,Makardhwaj Rasayan,AY-018-A-041
4836,Shed Ayurvedic Ltd.,Vat Gajangkush,Capsule,Vat Gajangkus,AY-018-A-042
4837,Shed Ayurvedic Ltd.,Chyabanprash,Semi-Solid,Chyabanprash,AY-018-A-045
4838,Shed Ayurvedic Ltd.,Gandhak Malam,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-018-A-046
4839,Shed Ayurvedic Ltd.,Sriparni Taila,Ointment,Sriparni Taila,AY-018-A-047
4840,Shed Ayurvedic Ltd.,Ambatari Taila,Ointment,Ambatari Taila,AY-018-A-048
4841,Shed Ayurvedic Ltd.,Dasanga Kwath,Liquid,Dasanga Kwath,AY-018-A-049
4842,Square Pharmaceuticals Ltd.(Ayurvedic Division),Tipolax,Powder,Trifala Churna,AY-3-A-035
4843,Square Pharmaceuticals Ltd.(Ayurvedic Division),Tinorel,Syrup,Amritarista,AY-03-A-001
4844,Square Pharmaceuticals Ltd.(Ayurvedic Division),Revatol,Syrup,Maha Draksharista,AY-03-A-002
4845,Square Pharmaceuticals Ltd.(Ayurvedic Division),Louhasav,Syrup,Louhasav,AY-03-A-003
4846,Square Pharmaceuticals Ltd.(Ayurvedic Division),Amocid,Syrup,Kutajarista,AY-03-A-005
4847,Square Pharmaceuticals Ltd.(Ayurvedic Division),SEV,Syrup,Aswagandharista,AY-03-A-006
4848,Square Pharmaceuticals Ltd.(Ayurvedic Division),Arjunarist,Syrup,Arjunarista,AY-03-A-009
4849,Square Pharmaceuticals Ltd.(Ayurvedic Division),Pepnor,Syrup,Jirakadyarista / Jirakarista,AY-03-A-010
4850,Square Pharmaceuticals Ltd.(Ayurvedic Division),Aurovindasav,Syrup,Aravindasav,AY-03-A-012
4851,Square Pharmaceuticals Ltd.(Ayurvedic Division),Dernyl,Syrup,Saribadyarista,AY-03-A-013
4852,Square Pharmaceuticals Ltd.(Ayurvedic Division),Lecor,Syrup,Patrangasav,AY-03-A-014
4853,Square Pharmaceuticals Ltd.(Ayurvedic Division),Chandanasav,Syrup,Chandanasav,AY-03-A-015
4854,Square Pharmaceuticals Ltd.(Ayurvedic Division),Virucid,Syrup,Kalameghasav,AY-03-A-016
4855,Square Pharmaceuticals Ltd.(Ayurvedic Division),AmCivit,Syrup,Amalaki Rasayan,AY-03-A-017
4856,Square Pharmaceuticals Ltd.(Ayurvedic Division),Monera,Syrup,BrahmiRasayan / Sarswatarista,AY-03-A-018
4857,Square Pharmaceuticals Ltd.(Ayurvedic Division),Dubarel,Syrup,Ashokarista,AY-03-A-019
4858,Square Pharmaceuticals Ltd.(Ayurvedic Division),Jmani Arka,Syrup,Jamani Arka,AY-03-A-020
4859,Square Pharmaceuticals Ltd.(Ayurvedic Division),Enerton,Syrup,Balarista,AY-03-A-021
4860,Square Pharmaceuticals Ltd.(Ayurvedic Division),Rohitakarista,Syrup,Rohitakarista,AY-03-A-024
4861,Square Pharmaceuticals Ltd.(Ayurvedic Division),Dasamularista,Syrup,Dasamularista,AY-03-A-027
4862,Square Pharmaceuticals Ltd.(Ayurvedic Division),Arubin,Capsule,Nabayas Louha,AY-03-A-031
4863,Sree Krishna Aushadhalaya (Ay),Kalameghasav,Liquid,Kalameghasav,AY-35-A-001
4864,Sree Krishna Aushadhalaya (Ay),Chandanasav,Liquid,Chandanasav,AY-35-A-008
4865,Sree Krishna Aushadhalaya (Ay),Vasakarista,Liquid,Vasakarista / Vasakasav,AY-35-A-005
4866,Sree Krishna Aushadhalaya (Ay),Balarista,Liquid,Balarista,AY-35-A-004
4867,Sree Krishna Aushadhalaya (Ay),Mustakarista,Liquid,Mustakarista,AY-35-A-003
4868,Sree Krishna Aushadhalaya (Ay),Ashokarista,Liquid,Ashokarista,AY-35-A-002
4869,Sreedurga Aushadhalaya Ayurvedic,Khadirarista,Liquid,Khadirarista,AY-4-A-001
4870,Sreedurga Aushadhalaya Ayurvedic,Kanakasav,Liquid,Kanakasav,AY-4-A-002
4871,Sreedurga Aushadhalaya Ayurvedic,Kutajarista,Liquid,Kutajarista,AY-4-A-003
4872,Sreedurga Aushadhalaya Ayurvedic,Louhasav,Liquid,Louhasav,AY-4-A-004
4873,Sreedurga Aushadhalaya Ayurvedic,Prasarani Sandhan,Liquid,Prasarani Sandhan,AY-4-A-005
4874,Sreedurga Aushadhalaya Ayurvedic,Chyabanprash,Semi-Solid,Chyabanprash,AY-4-A-007
4875,Sreedurga Aushadhalaya Ayurvedic,Brihat Jirakadya Modak,Semi-Solid,Brihat Jirakadya Modak,AY-4-A-008
4876,Sreedurga Aushadhalaya Ayurvedic,Maha Draksharista,Liquid,Maha Draksharista,AY-4-A-011
4877,Sreedurga Aushadhalaya Ayurvedic,Mustakarista,Liquid,Mustakarista,AY-4-A-012
4878,Sreedurga Aushadhalaya Ayurvedic,Saribadyasav,Liquid,Saribadyasav,AY-4-A-015
4879,Sreedurga Aushadhalaya Ayurvedic,Vaskar Lavan,Powder,Vaskar Lavan,AY-4-A-016
4880,Sreedurga Aushadhalaya Ayurvedic,Saribadyarista,Liquid,Saribadyarista,AY-4-A-017
4881,Sreedurga Aushadhalaya Ayurvedic,Saribadi,Liquid,Saribadi,AY-4-A-019
4882,Sreedurga Aushadhalaya Ayurvedic,Draksharista,Liquid,Draksharista,AY-4-A-020
4883,Sreedurga Aushadhalaya Ayurvedic,Jirakadyarista,Liquid,Jirakadyarista / Jirakarista,AY-4-A-021
4884,Sreedurga Aushadhalaya Ayurvedic,Aravindasav,Liquid,Aravindasav,AY-4-A-024
4885,Sreedurga Aushadhalaya Ayurvedic,Sukrasanjibani,Semi-Solid,Sukrasanjibani Modak,AY-4-A-026
4886,Sreedurga Aushadhalaya Ayurvedic,Patrangasav,Liquid,Patrangasav,AY-4-A-027
4887,Sreedurga Aushadhalaya Ayurvedic,Balarista,Liquid,Balarista,AY-4-A-029
4888,Sreedurga Aushadhalaya Ayurvedic,Vasakarista,Liquid,Vasakarista / Vasakasav,AY-4-A-031
4889,Sreedurga Aushadhalaya Ayurvedic,Amalaki Rasayan,Liquid,Amalaki Rasayan,AY-4-A-033
4890,Sreedurga Aushadhalaya Ayurvedic,Haritaki Khanda,Semi-Solid,Haritaki Khanda / Amrita Haritaki,AY-4-A-034
4891,Sreedurga Aushadhalaya Ayurvedic,Lakshanarista,Liquid,Lakshanarista,AY-4-A-037
4892,Sreedurga Aushadhalaya Ayurvedic,Jogaraj Guggulu,Powder,Jogaraj Guggulu,AY-4-A-040
4893,Sreedurga Aushadhalaya Ayurvedic,Batari,Liquid,Batari,AY-4-A-041
4894,Sreedurga Aushadhalaya Ayurvedic,Amritarista,Liquid,Amritarista,AY-4-A-042
4895,Sreedurga Aushadhalaya Ayurvedic,Aswagandharista,Liquid,Aswagandharista,AY-4-A-043
4896,Sreedurga Aushadhalaya Ayurvedic,BrahmiRasayan,Liquid,BrahmiRasayan / Sarswatarista,AY-4-A-044
4897,Sreedurga Aushadhalaya Ayurvedic,Chandanasav,Liquid,Chandanasav,AY-4-A-045
4898,Sreedurga Aushadhalaya Ayurvedic,Jambadyarista,Liquid,Jambadyarista,AY-4-A-046
4899,Sreedurga Aushadhalaya Ayurvedic,Rohitakarista,Liquid,Rohitakarista,AY-4-A-047
4900,Sreedurga Aushadhalaya Ayurvedic,Ashokarista,Liquid,Ashokarista,AY-4-A-048
4901,Sreedurga Aushadhalaya Ayurvedic,Arjunarista,Liquid,Arjunarista,AY-4-A-050
4902,Sreedurga Aushadhalaya Ayurvedic,Mahabhringaraj Taila,Liquid,Mahabhringaraj Taila,AY-4-A-051
4903,Sreedurga Aushadhalaya Ayurvedic,Shri Gopal Taila,Liquid,Shri Gopal Taila,AY-4-A-053
