name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Panchatikta Ghrita,Ghrita,Panchatikta Ghrita,AY-4-A-115,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Panchatikta Grita Guggulu,Semi-Solid,Panchatikta Grita Guggulu,AY-4-A-114,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Phalakalyan Ghrita,Semi-Solid,Phalakalyan Ghrita,AY-4-A-104,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Baharer Nani,Semi-Solid,Baharer Nani,AY-4-A-149,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Ashwagandha Ghrita,Ghrita,Brihat Ashwagandha Ghrita,AY-4-A-110,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Chagaladya Ghrita,Liquid,Brihat Chagaladya Ghrita,AY-4-A-117,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Mahachaitas Ghrita,Ghrita,Mahachaitas Ghrita,AY-4-A-107,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Kandarpasar,Liquid,Kandarpasar Taila,AY-4-A-046,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Grahani Mihir Taila,Liquid,Grahani Mihir Taila,AY-4-A-038,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Trisati Prasarani Taila,Oil (Liquid),Trisati Prasarani Taila,AY-4-A-047,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Pusparaj Prasarani Taila,Oil (Liquid),Pusparaj Prasarani Taila,AY-4-A-043,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Batrakhashi Taila,Oil (Liquid),Batrakhashi Taila,AY-4-A-137,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Batraj Taila,Liquid,Batraj Taila,AY-4-A-023,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Bayuchaya Surendra Taila,Oil (Liquid),Bayuchaya Surendra Taila,AY-4-A-040,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Kasishadya Taila,Liquid,Brihat Kasishadya Tila,AY-4-A-169,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Gurucyadi Taila,Liquid,Brihat Gurucyadi Taila,AY-4-A-373,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Dasamul Taila,Oil (Liquid),Brihat Dasamul Taila,AY-4-A-044,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Bisnu Taila,Oil (Liquid),Brihat Bisnu Taila,AY-4-A-033,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Marichyadi Taila,Oil (Liquid),Brihat Marichyadi Taila,AY-4-A-020,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Chandanadi Taila,Oil (Liquid),Brihat Chandanadi Taila,AY-4-A-024,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Saindhabadya Taila,Oil (Liquid),Brihat Saindhabadya Taila,AY-4-A-039,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Brihat Somraji Taila,Liquid,Brihat Somraji Taila,AY-4-A-034,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Madham Narayan Taila,Oil (Liquid),Madhyam Narayan Taila,AY-4-A-133,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Maha Chandanadi Taila,Oil (Liquid),Maha Chandanadi Taila,AY-4-A-185,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Maha Dasamul Taila,Oil (Liquid),Maha Dasamul Taila,AY-4-A-019,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Mahanarayan Taila,Liquid,Mahanarayan Taila,AY-4-A-032,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Mahamash Taila,Oil (Liquid),Mahamash Taila,AY-4-A-170,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Shri Gopal Taila,Oil (Liquid),Shri Gopal Taila,AY-4-A-042,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Sharabindu Taila,Oil (Liquid),Sharabindu Taila,AY-4-A-045,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Himsagar Taila,Oil (Liquid),Himsagar Taila,AY-4-A-168,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Dashan Churno,Powder,Dashan Sanskar Churna,AY-4-A-151,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Trifala Churna,Tablet,Trifala Churna,AY-4-A-316,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Maharaj Nripatiballav,Tablet,Maharaj Nripatiballiav,AY-4-A-382,Ayurvedic,Not Specified
SHADHONA AUSHADHALAYA LTD. (AYURVEDIC),Sri Madanananda Modak,Semi-Solid,Shri Madanananda Modak,AY-4-A-379,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Femorish,Liquid,Ashokarista,AY-137-A-001,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Revarish,Liquid,Maha Draksharista,AY-137-A-002,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Daylin,Liquid,Dasamularista,AY-137-A-003,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Heparish,Liquid,Rohitakarista,AY-137-A-004,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Gavirish,Liquid,Jirakadyarista / Jirakarista,AY-137-A-005,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Helvit,Liquid,Balarista,AY-137-A-006,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan V-Gain,Liquid,Amritarista,AY-137-A-007,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Peurish,Liquid,Saribadyasav,AY-137-A-008,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shankara,Liquid,Aravindasav,AY-137-A-009,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Renorish,Liquid,Chandanasav,AY-137-A-010,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Vitadya,Liquid,Amalaki Rasayan,AY-137-A-012,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Adorish,Liquid,Vasakarista / Vasakasav,AY-137-A-013,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Omaato,Liquid,Sanjivani Rasayan,AY-137-A-014,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Omiton,Liquid,Abala Sudha,AY-137-A-015,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Hemasha,Liquid,Patrangasav,AY-137-A-016,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Himaloy,Liquid,Kalameghasav,AY-137-A-017,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Apo-A,Liquid,Arjunarista,AY-137-A-018,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Shan Powerish,Liquid,Aswagandharista,AY-137-A-019,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Ring-Rish,Ointment,Dadru Dalan,AY-137-A-020,Ayurvedic,Not Specified
SHAN LABORATORIES (AYURVEDIC),Funrish,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-137-A-021,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Krimi Mudgar Ras,Tablet,Krimi Mudgar Ras,AY-23-A-1,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Sarvajwar Har Louha,Tablet,Brihat Sarvajwar Har Louha,AY-23-A-002,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Singhanad Guggulu,Powder,Brihat Singhanad Guggulu,AY-23-A-003,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Kushabaleha,Powder,Kushabaleha,AY-23-A-4,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Haritaki Khanda,Solid,Haritaki Khanda / Amrita Haritaki,AY-23-A-7,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Jirakadya Modak,Semi-Solid,Brihat Jirakadya Modak,AY-23-A-008,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Sidha Makardwaja,Powder,Sidha Makardwaja,AY-23-A-010,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Vaskar Lavan,Powder,Vaskar Lavan,AY-23-A-011,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Mahasankha Bati,Powder,Mahasankha Bati,AY-23-A-015,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Meh Mudgar,Powder,Meha Mudgar,AY-28-A-016,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Icchabhedi Ras,Powder,Icchabhedi Ras,AY-23-A-017,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Manikya Ras,Liquid,Manikya Ras,AY-23-A-019,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Chandrodaya Makardwaja,Powder,Brihat Chandrodaya Makardwaja,AY-23-A-023,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Agnikumar Ras,Powder,Brihat Agnikumar Ras (Agnimandaya),AY-23-A-024,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Prameha Mihir Taila,Oil (Liquid),Prameha Mihir Taila,AY-23-A-026,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Kubja Prasarani Taila,Oil (Liquid),Kubja Prasarani Taila,AY-23-A-027,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Dasamul Taila,Oil (Liquid),Brihat Dasamul Taila,AY-23-A-031,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Somraji Taila,Oil (Liquid),Brihat Somraji Taila,AY-23-A-034,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Madhyam Narayan Taila,Oil (Liquid),Madhyam Narayan Taila,AY-23-A-037,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Jogendra Ras,Liquid,Jogendra Ras,AY-23-A-039,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Mahamash Taila,Oil (Liquid),Mahamash Taila,AY-23-A-043,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Panchatikta Grita Guggulu,Liquid,Panchatikta Grita Guggulu,AY-23-A-044,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Chyabanprash,Semi-Solid,Chyabanprash,AY-23-A-046,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Abhayarista,Liquid,Abhayarista,AY-23-A-047,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Arjunarista,Liquid,Arjunarista,AY-23-A-053,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Phalakalyan Ghrita,Liquid,Phalakalyan Ghrita,AY-23-A-050,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Patrangasav,Liquid,Patrangasav,AY-23-A-054,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Ashokarista,Liquid,Ashokarista,AY-23-A-055,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Amritarista,Liquid,Amritarista,AY-23-A-056,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Kutjarista,Liquid,Kutajarista,AY-23-A-057,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Aswagandharista,Liquid,Aswagandharista,AY-23-A-058,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Chandanasav,Liquid,Chandanasav,AY-23-A-059,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Jirkadyarista,Liquid,Jirakadyarista / Jirakarista,AY-23-A-061,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Dasamularista,Liquid,Dasamularista,AY-23-A-062,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Saribadyasav,Liquid,Saribadyasav,AY-23-A-063,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Marichyadi Taila,Oil (Liquid),Brihat Marichyadi Taila,AY-23-A-064,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Sanidhabadya Taila,Oil (Liquid),Brihat Saindhabadya Taila,AY-23-A-065,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Bangeswar,Powder,Brihat Bangeswar,AY-23-A-067,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Bat Chintamani,Powder,Brihat Bat Chintamani,AY-23-A-069,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Somnath Ras,Powder,Brihat Somnath Ras,AY-23-A-070,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Mahalaksmi Bilas,Powder,Mahalaksmi Bilas (Shirorog),AY-23-A-071,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Raja Prabartini Bati,Powder,Raja Prabartini Bati,AY-23-A-072,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Swothkalanal Ras,Powder,Swothkalanal Ras,AY-23-A-073,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Basanta Kusumakar Ras,Powder,Basanta Kusumakar Ras,AY-23-A-075,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Purnachandra Ras,Powder,Brihat Purnachandra Ras,AY-23-A-078,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Briaht Ashwagandha Ghrita,Liquid,Brihat Ashwagandha Ghrita,AY-23-A-079,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Pradarantak Ras,Tablet,Pradarantak Ras,AY-23-A-084,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Chandramrita Ras,Tablet,Chandramrita Ras,AY-23-A-087,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Pradarantak Louha,Tablet,Pradarantak Louha,AY-23-A-090,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Kumar Kalpadruma Ghrita,Liquid,Kumar Kalpadruma Ghrita,AY-23-A-092,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Kutajabaleha,Powder,Kutajabaleha,AY-23-A-094,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Chandraprabha Gudika,Tablet,Chandraprabha Gudika,AY-23-A-095,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Maharaj Nripatiballav,Tablet,Maharaj Nripatiballiav,AY-23-A-098,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Brihat Vat Gajangkush,Tablet,Brihat Vat Gajangkush,AY-23-A-099,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Shri Gopal Taila,Oil (Liquid),Shri Gopal Taila,AY-23-A-106,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Jambadyarista,Liquid,Jambadyarista,AY-23-A-112,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Khadirista,Liquid,Khadirarista,AY-23-A-113,Ayurvedic,Not Specified
SHANTONA AUSHADHALAYA (AY),Abhaya Lavan,Powder,Abhaya Lavan,AY-23-A-114,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Diston,Liquid,Mustakarista,AY-179-A-001,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Bariston,Liquid,Balarista,AY-179-A-002,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Arnex,Liquid,Arjunarista,AY-179-A-003,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Ristadil,Liquid,Vasakarista / Vasakasav,AY-179-A-004,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Livasin,Liquid,Kalameghasav,AY-179-A-005,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Jamani Arka,Liquid,Jamani Arka,AY-179-A-006,Ayurvedic,Not Specified
SHAZ LABORATORIES (AY),Femalin,Liquid,Ashokarista,AY-179-A-007,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Sotamul,Capsule,Sotamul,AY-18-A-050,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Ashokarista,Liquid,Ashokarista,AY-18-A-051,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Shed Ruchitab,Tablet,Asafoetida,AY-18-A-052,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Suntab,Tablet,Cherry Lorrel,AY-18-A-055,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Dendrafin,Kwath,Dashanga Pralep,AY-18-A-056,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Avodocream,Cream,Avocado,AY-18-A-057,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Dentofine,Powder,Dashan Sanskar Churna,AY-18-A-058,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Galacto,Liquid,Aswagandharista,AY-018-A-001,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Dermatis,Liquid,Saribadyasav,AY-018-A-002,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Dilucid,Liquid,Amalaki Rasayan,AY-018-A-003,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Uritrix,Liquid,Chandanasav,AY-018-A-004,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Shedovas,Liquid,Vasakarista / Vasakasav,AY-018-A-005,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Balarista,Liquid,Balarista,AY-018-A-006,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Emini,Liquid,Patrangasav,AY-018-A-007,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,G.B,Tablet,Amlapittantak Ras,AY-018-A-008,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Honeycon,Tablet,Ratibilas Bati,AY-018-A-009,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,E-Boost,Liquid,Dasamularista (Kasturi),AY-018-A-010,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Trip-on,Liquid,Sanjivani Rasayan,AY-018-A-011,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Livovit,Liquid,Rohitakarista,AY-018-A-012,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Arthonil,Liquid,Prasarani Sandhan,AY-018-A-012,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Fivokol,Liquid,Amritarista,AY-018-A-014,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Asmonil,Liquid,Draksharista,AY-018-A-015,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Gen-King,Semi-Solid,Sukrasanjibani Modak,AY-018-A-016,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,SPA-Gel,Ointment,Maha Chandanadi Taila,AY-018-A-017,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Shine Oil,Oil (Liquid),Mahabhringaraj Taila,AY-018-A-018,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Mustakarista,Liquid,Mustakarista,AY-018-A-019,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Saraswata Churna,Capsule,Saraswata Churna,AY-018-A-020,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Hipick,Capsule,Joubansatadal,AY-018-A-021,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Immune Plus,Liquid,Upasam,AY-018-A-022,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Black Ant,Liquid,Bhimras,AY-018-A-023,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Multi-Day,Liquid,Aravindasav,AY-018-A-024,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Zynola,Liquid,Kumariasav,AY-018-A-025,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Night Gain,Capsule,Manmathavra Ras,AY-018-A-026,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Eldo Gold,Capsule,Kamini Vidravan Ras,AY-018-A-027,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Gas-Zym,Capsule,Lilabilas,AY-018-A-028,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Pain Kill,Capsule,Brihat Vat Gajangkush,AY-018-A-030,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Brihat Purnachandra Ras,Capsule,Brihat Purnachandra Ras,AY-018-A-031,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Giovit,Liquid,Aswagandadi Kwath,AY-018-A-032,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Macoton,Liquid,Dasamularista,AY-018-A-033,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Leocon,Capsule,Pradarari Ras,AY-018-A-034,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Swaskas Chintamoni,Capsule,Swaskaschintamoni,AY-018-A-035,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Kalameghasav,Liquid,Kalameghasav,AY-018-A-036,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Arjunarista,Liquid,Arjunarista,AY-018-A-037,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Spirulina,Capsule,Spirulina,AY-018-A-038,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Ginseng,Powder,Ginseng,AY-018-A-039,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Nimbadi Chunra,Capsule,Nimbadi Churna,AY-018-A-040,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Makardhwaj Rasayan,Capsule,Makardhwaj Rasayan,AY-018-A-041,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Vat Gajangkush,Capsule,Vat Gajangkus,AY-018-A-042,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Chyabanprash,Semi-Solid,Chyabanprash,AY-018-A-045,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Gandhak Malam,Ointment,Gandhakadi Malahar / Gandhak Malam,AY-018-A-046,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Sriparni Taila,Ointment,Sriparni Taila,AY-018-A-047,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Ambatari Taila,Ointment,Ambatari Taila,AY-018-A-048,Ayurvedic,Not Specified
SHED AYURVEDIC LTD.,Dasanga Kwath,Liquid,Dasanga Kwath,AY-018-A-049,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Tipolax,Powder,Trifala Churna,AY-3-A-035,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Tinorel,Syrup,Amritarista,AY-03-A-001,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Revatol,Syrup,Maha Draksharista,AY-03-A-002,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Louhasav,Syrup,Louhasav,AY-03-A-003,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Amocid,Syrup,Kutajarista,AY-03-A-005,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),SEV,Syrup,Aswagandharista,AY-03-A-006,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Arjunarist,Syrup,Arjunarista,AY-03-A-009,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Pepnor,Syrup,Jirakadyarista / Jirakarista,AY-03-A-010,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Aurovindasav,Syrup,Aravindasav,AY-03-A-012,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Dernyl,Syrup,Saribadyarista,AY-03-A-013,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Lecor,Syrup,Patrangasav,AY-03-A-014,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Chandanasav,Syrup,Chandanasav,AY-03-A-015,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Virucid,Syrup,Kalameghasav,AY-03-A-016,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),AmCivit,Syrup,Amalaki Rasayan,AY-03-A-017,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Monera,Syrup,BrahmiRasayan / Sarswatarista,AY-03-A-018,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Dubarel,Syrup,Ashokarista,AY-03-A-019,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Jmani Arka,Syrup,Jamani Arka,AY-03-A-020,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Enerton,Syrup,Balarista,AY-03-A-021,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Rohitakarista,Syrup,Rohitakarista,AY-03-A-024,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Dasamularista,Syrup,Dasamularista,AY-03-A-027,Ayurvedic,Not Specified
SQUARE PHARMACEUTICALS LTD.(AYURVEDIC DIVISION),Arubin,Capsule,Nabayas Louha,AY-03-A-031,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Kalameghasav,Liquid,Kalameghasav,AY-35-A-001,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Chandanasav,Liquid,Chandanasav,AY-35-A-008,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Vasakarista,Liquid,Vasakarista / Vasakasav,AY-35-A-005,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Balarista,Liquid,Balarista,AY-35-A-004,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Mustakarista,Liquid,Mustakarista,AY-35-A-003,Ayurvedic,Not Specified
SREE KRISHNA AUSHADHALAYA (AY),Ashokarista,Liquid,Ashokarista,AY-35-A-002,Ayurvedic,Not Specified
