name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
THE GREEN HOMOEO LABORATORIES,Cina,Liquid,Not Specified,H-13-A-60,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Cinnamomum,Liquid,Not Specified,H-13-A-61,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Collinsonia Candensis,Liquid,Not Specified,H-13-A-62,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Colocynthis,Liquid,Not Specified,H-13-A-63,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Chionanthus Virginica,Liquid,Not Specified,H-13-A-64,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Chirata,Liquid,Not Specified,H-13-A-65,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Calotropis Gigantia,Liquid,Not Specified,H-13-A-66,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Carica Papaya,Liquid,Not Specified,H-13-A-67,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Euphrasia Officinalis,Liquid,Not Specified,H-13-A-68,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Nuphar Lutea,Liquid,Not Specified,H-13-A-69,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Phytolacca Decandra,Liquid,Not Specified,H-13-A-70,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Pilocarpus,Liquid,Pilocarpus,H-13-A-71,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Senecio Augrus,Liquid,Not Specified,H-13-A-72,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Terminalia Chebula (Haritaki),Liquid,Terminalia Chebula (Haritaki),H-13-A-73,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Urtica Urens,Liquid,Not Specified,H-13-A-74,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Adonis Ver,Liquid,Not Specified,H-13-A-75,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Aesculus Hip,Liquid,Not Specified,H-13-A-76,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Aletris Farinosa,Liquid,Not Specified,H-13-A-77,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Alstonia Scholaris,Liquid,Not Specified,H-13-A-78,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Aralia Racemosa,Liquid,Not Specified,H-13-A-79,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Argentum Nit,Liquid,Argentum Nit.,H-13-A-80,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Badiaga,Liquid,Badiaga,H-13-A-81,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Syzygium Jambolanum,Liquid,Not Specified,H-13-A-48,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Teucrium Marum Verum,Liquid,Not Specified,H-13-A-49,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Anagallis Arvensis,Liquid,Anagallis Arvensis,H-13-A-52,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Balsamum Peru,Liquid,Balsum Peru.,H-13-A-82,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Baptisia Tinctonia,Liquid,Not Specified,H-13-A-83,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Berberis Aquifolium,Liquid,Not Specified,H-13-A-84,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Cactus Grandiflorus,Liquid,Not Specified,H-13-A-85,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Caulophyllum Thali,Liquid,Not Specified,H-13-A-86,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Actaea Recemosa,Liquid,Actaea Recemosa,H-13-A-87,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Colchicum Autumnale,Liquid,Not Specified,H-13-A-88,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Condurango,Liquid,Not Specified,H-13-A-89,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Cyclamen Euro,Liquid,Not Specified,H-13-A-90,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Damiana,Liquid,Not Specified,H-13-A-91,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Desmodium Gangeticum,Liquid,Not Specified,H-13-A-92,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Dioscorea Villosa,Liquid,Not Specified,H-13-A-93,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Dulcamara,Liquid,Dulcamara,H-13-A-94,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Fraxinux Americana,Liquid,Not Specified,H-13-A-95,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Gelsemium Semp.,Liquid,Gelsemium Sempervirens,H-13-A-96,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Gentiana Lutea,Liquid,Gentiana Lutea,H-13-A-97,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Helonius Dio,Liquid,Helonias Dioica,H-13-A-98,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Kurchi (Holarrhena),Liquid,Not Specified,H-13-A-99,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Hydrocotyle Asiatica,Liquid,Not Specified,H-13-A-100,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Hygrophila Spoinosa,Liquid,Not Specified,H-13-A-101,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ipecacuanha,Liquid,Not Specified,H-13-A-102,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Lycopodium Clavatum,Liquid,Not Specified,H-13-A-103,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Millefolium,Liquid,Not Specified,H-13-A-104,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Myristica (Nux Moschata),Liquid,Nux Moschata,H-13-A-105,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ocimum Sanctum,Liquid,Not Specified,H-13-A-106,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Passiflora Incarnata,Liquid,Not Specified,H-13-A-107,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Plantago Major,Liquid,Not Specified,H-13-A-108,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Podophyllum,Liquid,Not Specified,H-13-A-109,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Rhus Toxicodendron,Liquid,Not Specified,H-13-A-110,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Robinia Spendacocia,Liquid,Robinia Pseudacacia,H-13-A-111,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ruta Graveolens,Liquid,Ruta Graveolens,H-13-A-112,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Sabina,Liquid,Not Specified,H-13-A-113,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Santonine 1X,Tablet,Santonine 1X,H-13-A-114,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Sarsaparilla,Liquid,Not Specified,H-13-A-115,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Senega,Liquid,Not Specified,H-13-A-116,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Sepia,Liquid,Not Specified,H-13-A-117,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Spigelia,Liquid,Spigelia,H-13-A-118,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Spongia Tosta,Liquid,Not Specified,H-13-A-119,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ustilago Maidis,Liquid,Not Specified,H-13-A-120,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Viburnum Opulus,Liquid,Not Specified,H-13-A-121,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Viburnum Pronifolium,Liquid,Not Specified,H-13-A-122,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Xanthoxylum Fraxineum,Liquid,Not Specified,H-13-A-123,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Zingiber Officinalie,Liquid,Not Specified,H-13-A-124,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Acidum Phosphoricum,Liquid,Acidum Phosphoricum 1X,H-13-A-125,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Allium Cepa,Liquid,Not Specified,H-13-A-126,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Arsenicum Sulphratum Flavum,Tablet,Arsenicum Sulphuratum Flavum 3X,H-13-A-127,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Aspidosperma,Liquid,Aspidosperma,H-13-A-128,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Azadirachta Indica,Liquid,Not Specified,H-13-A-129,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bovista,Liquid,Not Specified,H-13-A-130,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Capsicum Annum,Liquid,Not Specified,H-13-A-131,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Cephalandra Indica,Liquid,Not Specified,H-13-A-132,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Graphities,Tablet,Graphites 1X,H-13-A-133,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Guaiacum Officinaole,Liquid,Guaiacum,H-13-A-134,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Gymnema Sylvestre,Liquid,Not Specified,H-13-A-135,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Helleborus Niger,Liquid,Helleborus Niger,H-13-A-136,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Hecla Lava,Tablet,Hekla Lava/Hecla Lava,H-13-A-137,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Hepar Sulphuris Calcareum,Tablet,Heper Sulphurics Calcareum,H-13-A-138,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Kreosote,Liquid,Kreosote,H-13-A-139,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Lemna Minor,Liquid,Lemnna Minor,H-13-A-140,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Mercuris Solubilis,Tablet,Mercurius Solubilis,H-13-A-141,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Mullein (Verbascum Thapsus),Liquid,Not Specified,H-13-A-142,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ornithogalum Umbellatum,Liquid,Ornitho Galum Umb-Q,H-13-A-143,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Paeonia Officinalis,Liquid,Paeonia Officinalis,H-13-A-144,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Ratanhia,Liquid,Not Specified,H-13-A-145,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Sanguinaria Canadensis,Liquid,Sanguinaria Canadensis,H-13-A-146,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Sarracenia Purpurea,Liquid,Sarracenia Purpurea,H-13-A-147,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Selenium,Tablet,Selenium,H-13-A-148,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Staphysagria,Liquid,Not Specified,H-13-A-149,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Symphytum Officinale,Liquid,Symphytum Off.,H-13-A-150,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Titanium,Tablet,Titanium,H-13-A-151,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Tribulus Terrestres,Liquid,Not Specified,H-13-A-152,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Yerba Santa (Eriodictyon Glutu,Liquid,Yerba Santa,H-13-A-153,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Yohimbinum,Liquid,Yohimbinum,H-13-A-154,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Alfa Super,Liquid,Not Specified,H-13-A-155,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Alfavit,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 5X + Magnum Acet 5X + Mg Borocytrate 5X + Zinc Sulphate 5X,H-13-A-156,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,G-Viton,Liquid,Alfalfa 1X + Cal Phos 8X + Echinacea + Ferrum Phos 8X + formic Acid 3X + Hydrastis Can 2X + Kali Phos 6X + Mag Phos 8X + Nat Phos 6X,H-13-A-157,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Gastrolin,Tablet,Not Specified,H-13-A-158,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Alfalco,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 8X + Magnesium Borocit-5X + Manganum Acet 5X + Zinc Sulphate 5X,H-13-A-159,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Stromolin,Liquid,Not Specified,H-13-A-160,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Diacure,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-13-A-161,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Familin,Liquid,Not Specified,H-13-A-162,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Baby Care,Liquid,Not Specified,H-13-A-163,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Tonicard,Drops,Not Specified,H-13-A-164,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Kassia,Drops,Not Specified,H-13-A-165,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Santone,Tablet,Filix Mas. 1x + Merc. Dul. 2x + Nat. Crab. 3x + Santoninum 1x + Stannum Met. 1x,H-13-A-166,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Skin Care,Ointment,Not Specified,H-13-A-167,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Scabgard,Ointment,Not Specified,H-13-A-168,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,High Tone,Drops,Aurum Iodide 200 X + Conium Mac 6X + Glonoinum 2X + Kali Phos 6X + Kalmia L 3X + Lycopodium C 3X + Rawolfia Ser 3X + Viscum Alb 2X,H-13-A-169,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,G-Cold,Drops,Not Specified,H-13-A-170,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,G-Phos,Tablet,Cale Phos-6X + Ferrum Phosphoricum 6X + Kali Phos 6X + Magnesia Phosphoricum 6X + Nat Phos 6X,H-13-A-171,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,G-Fort,Tablet,Not Specified,H-13-A-172,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Rhomo Oil,Oil (Liquid),Bryonia Alb. 2x + Camphora-1X + Menthol-1X + Rhus Tox-1X + Symphytum Off-1X + Terebinthina-1X + Thaimol-1X,H-13-A-173,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Earton,Drops,Not Specified,H-13-A-174,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-2,Tablet,Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X + Natrum Mur 6X,H-13-A-175,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-7,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-13-A-176,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-9,Tablet,Ferrum Phos 3X + Kali Mur 3X + Kali Phos 3X + Magnesia Phosphoricum 3X,H-13-A-177,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-10,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Mur 3X,H-13-A-178,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-12,Tablet,Ferrum Phosphoricum 3X + Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Mur 3X,H-13-A-179,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-13,Tablet,Calcaria Phosphorica 3X + Kali Phos 3X + Kali Sulph 3X + Nat Mur 3X,H-13-A-180,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-15,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X,H-13-A-181,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-17,Tablet,Calcaria Fluorica 3X + Ferrum Phosphoricum 3X + Kali Mur 3X + Kali Phos 3X,H-13-A-182,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-20,Tablet,Calc. Sulph. 6x + Calcaria Fluorica 3X + Kali Sulph 3X + Nat Sulph 3X + Natrum Mur 6X,H-13-A-183,Homeopathic,Not Specified
THE GREEN HOMOEO LABORATORIES,Bio-Green-24,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Phos 3X,H-13-A-184,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Acidum Phosphoricum,Liquid,Not Specified,H-19-A-2,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Aconite Napellus,Liquid,Not Specified,H-19-A-3,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Agnus Castus,Liquid,Not Specified,H-19-A-4,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Allium Cepa,Liquid,Not Specified,H-19-A-5,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Alfalfa,Liquid,Not Specified,H-19-A-6,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Alstonia Scholaris,Liquid,Not Specified,H-19-A-7,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Adrographis Paniculata,Liquid,Not Specified,H-19-A-8,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Apis Mellifica,Liquid,Not Specified,H-19-A-9,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Arnica Montana,Liquid,Not Specified,H-19-A-10,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Amloki,Liquid,Not Specified,H-19-A-11,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Atista Radix,Liquid,Not Specified,H-19-A-12,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Avena Sativa,Liquid,Not Specified,H-19-A-13,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Azadirachta Indica,Liquid,Not Specified,H-19-A-14,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Blatta Orientalis,Liquid,Not Specified,H-19-A-15,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Bryonia Alb,Liquid,Not Specified,H-19-A-16,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Berberis Vulgaris,Liquid,Not Specified,H-19-A-17,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Belladonna,Liquid,Not Specified,H-19-A-18,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cantharis,Liquid,Not Specified,H-19-A-19,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cynodon,Liquid,Not Specified,H-19-A-20,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Carica Papaya,Liquid,Not Specified,H-19-A-21,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Calotropis Gigantia,Liquid,Not Specified,H-19-A-22,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cephalandra Indica,Liquid,Not Specified,H-19-A-23,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cina,Liquid,Not Specified,H-19-A-24,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cassia Sophera,Liquid,Not Specified,H-19-A-25,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cratagus Oxyacantha,Liquid,Not Specified,H-19-A-26,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Cocculus Indicus,Liquid,Cocculus Indicus,H-19-A-27,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Camphora,Liquid,Camphora,H-19-A-28,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Calendula,Liquid,Not Specified,H-19-A-29,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,China Officinalis,Liquid,Chinchona Officinalis  China,H-19-A-30,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Colocynthis,Liquid,Not Specified,H-19-A-31,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Chelidonium Majus,Liquid,Not Specified,H-19-A-32,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Drosera Rotundifolia,Liquid,Not Specified,H-19-A-33,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Digitalis Purpuea,Liquid,Not Specified,H-19-A-34,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Dioscorea Villosa,Liquid,Not Specified,H-19-A-35,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Desmodium Gangeticum,Liquid,Not Specified,H-19-A-136,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Echinacea Angustifolia,Liquid,Echinacea Angustifolia,H-19-A-37,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Fraxinus Americana,Liquid,Not Specified,H-19-A-38,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Ginseng,Liquid,Ginseng,H-19-A-39,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Hamamelis Virginaca,Liquid,Not Specified,H-19-A-40,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Hydrocotyle Asiatica,Liquid,Not Specified,H-19-A-41,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Hydrastis Candensis,Liquid,Not Specified,H-19-A-42,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Hyoscyamus Niger,Liquid,Hyoscyamus Niger,H-19-A-43,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Justicia Adhatoda,Liquid,Not Specified,H-19-A-45,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Jonosia Asoka,Liquid,Not Specified,H-19-A-46,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Luffa Bindal,Liquid,Not Specified,H-19-A-47,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Lycopodium Clavatum,Liquid,Not Specified,H-19-A-48,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Nux Vomica,Liquid,Not Specified,H-19-A-49,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Nux Moschata,Liquid,Nux Moschata,H-19-A-50,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Phytolacca Decandra,Liquid,Not Specified,H-19-A-51,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Passiflora Incarnata,Liquid,Not Specified,H-19-A-52,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Pulsatilla,Liquid,Not Specified,H-19-A-53,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Plantago Major,Liquid,Not Specified,H-19-A-54,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Rauwolfia,Liquid,Not Specified,H-19-A-55,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Terminalia Arjuna,Liquid,Not Specified,H-19-A-56,Homeopathic,Not Specified
THE HOMOEO RESEARCH LABORATORY (BD) LTD.,Withania Somnifera,Liquid,Withania Somnifera,H-19-A-57,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Feruum Phosphoricum,Tablet,Ferrum Phosphoricum,H-11-A-1,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Magnesium Phosphoricum,Tablet,Magnesia Phosphorica,H-11-A-2,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,kali Muriaticum,Tablet,Kali Muriaticum,H-11-A-3,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-11-A-4,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-11-A-5,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Natreum Sulphuricum,Tablet,Natrum Sulphuricum,H-11-A-6,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Pulstilla,Liquid,Not Specified,H-11-A-7,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Madicago Sativa (Alfala),Liquid,Not Specified,H-11-A-8,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Arnica Montana,Liquid,Not Specified,H-11-A-9,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Rhus Tox,Liquid,Not Specified,H-11-A-10,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-11-A-14,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Withania Somnifera,Liquid,Not Specified,H-11-A-16,Homeopathic,Not Specified
UNIQUE HOMOEO LABORATORY (PVT) LTD.,Nux Vomica,Liquid,Not Specified,H-11-A-17,Homeopathic,Not Specified
